CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1445101,829.0,Spain,male,85.0,1.0,124088.8637653386,2.0,0,1,165199.58334913166,0
9106609,345.0,ger,F###,79.0,7.0,74201.86169644319,1.0,yes,1,146861.63752662245,0
8413023,363.0,ger,Male,72.0,1.0,50619.96084738699,,yes,false,82977.68325961973,0
8613269,773.0,Germany,F###,33.0,2.0,138587.62181559452,2.0,yes,nan,166319.07072711384,0
2105534,444.0,UK,male,67.0,9.0,70705.32668781451,3.0,no,true,197668.59484003196,1
5353127,680.0,Germany,nan,53.0,6.0,139712.32379991043,1.0,nan,1,45004.1280813968,0
8315360,364.0,FR,nan,25.0,6.0,193464.34295793046,4.0,2,false,167034.4102263332,0
9073461,815.0,UK,M,54.0,,235084.88143434466,,0,-1,131613.70170615817,0
1498863,391.0,ger,nan,69.0,6.0,163808.65830517613,,2,1,165199.58334913166,0
9756262,724.0,Spain,nan,29.0,3.0,242022.17006243157,3.0,nan,1,83767.351431679,0
3676188,766.0,nan,F,69.0,4.0,66213.28867741433,2.0,no,false,130747.86607934997,0
4295990,392.0,nan,F,65.0,6.0,64936.22945073238,3.0,no,nan,194625.6592456111,0
8782937,431.0,Germany,fem,86.0,7.0,99335.23913369219,2.0,nan,false,149890.33938061335,1
7526818,732.0,Germany,fem,51.0,2.0,198246.29759267668,1.0,1,false,45638.16725089681,0
6491590,639.0,nan,Male,32.0,5.0,152129.10953033285,,nan,1,79207.95822919469,0
7512440,612.0,FR,Female,29.0,,110760.60813621599,4.0,2,0,16174.984010934866,0
7099628,889.0,FR###,nan,27.0,8.0,111726.03970384054,3.0,yes,0,146698.62402632853,1
7555968,510.0,FR,M,18.0,9.0,249469.6347338312,4.0,1,false,41452.61486270198,1
3699015,818.0,France,nan,35.0,10.0,28272.323603935307,4.0,2,0,188645.51546891266,0
9837590,457.0,Spain,male,61.0,,164218.6549933713,,1,-1,16944.744806858533,0
2172622,566.0,France,Male,62.0,4.0,86862.03135090548,,1,0,174627.04427205838,0
3503771,772.0,Germany,male,63.0,3.0,35550.47981059545,4.0,nan,0,60958.49621774885,1
4177825,708.0,FR,male,65.0,8.0,138587.62181559452,1.0,0,1,79645.32079020306,0
1996161,772.0,FR,F,58.0,3.0,23532.982546412313,4.0,1,nan,80008.08407020033,0
5183839,654.0,nan###,Male,49.0,2.0,10718.882714256666,2.0,nan,0,162865.8227015699,0
1666326,491.0,nan,Male,57.0,6.0,241321.0369888052,2.0,no,false,78112.33309627815,0
1649150,569.0,UK,fem,85.0,4.0,247230.6605182955,2.0,yes,1,64347.584698861065,0
4375957,412.0,FR,M,35.0,0.0,172433.34064365044,2.0,0,0,75530.64227906728,0
1118834,821.0,ger,Female,55.0,7.0,155620.78144577582,3.0,1,-1,184396.36773647185,0
4239576,353.0,nan,male,23.0,10.0,152192.65472354696,1.0,0,1,75475.01644615209,1
6893309,363.0,Spain,nan,55.0,0.0,96057.88140671847,3.0,nan,nan,77238.41579906913,1
6948540,570.0,France,M,50.0,8.0,153291.33948490288,3.0,yes,1,97560.45385616955,1
5249913,800.0,Spain,nan,60.0,0.0,172242.19234816526,2.0,yes,1,163717.83336304667,0
5422201,660.0,nan,fem,85.0,3.0,124088.8637653386,1.0,0,0,20817.078709348447,0
2079600,444.0,FR,M,84.0,9.0,133478.2431980068,1.0,2,nan,28344.469986850618,0
4503157,507.0,Germany,male,79.0,3.0,132138.1279016257,4.0,yes,false,197083.08901895044,0
9272874,584.0,ger,F,87.0,10.0,29184.733572565845,3.0,no,true,137468.9422547961,0
9849851,308.0,nan,F,64.0,8.0,108479.68836919645,1.0,no,nan,95134.72299214143,1
2985588,484.0,Spain,male,19.0,0.0,93199.79541005666,,1,true,94821.10950556591,1
9640059,872.0,Germany,fem,50.0,9.0,22054.36698629859,3.0,2,true,65098.5861846354,0
5197355,895.0,nan,fem,25.0,8.0,143355.66982111777,1.0,2,0,127535.06246648951,0
2752683,762.0,FR,Male,77.0,3.0,167055.2719712401,,nan,-1,93751.70064293963,0
8716868,432.0,UK,Female###,36.0,6.0,193713.5866837267,,1,1,152088.5303979856,0
2004646,469.0,FR,nan,56.0,8.0,182328.99530170375,,yes,1,63698.19015134798,0
4867500,511.0,FR,F,28.0,10.0,124352.37374668621,2.0,0,nan,,0
1449395,828.0,FR,Female,44.0,6.0,39560.26068659194,4.0,2,false,173699.21274576493,1
6143901,800.0,nan,M,64.0,1.0,138115.90794666365,4.0,2,nan,82977.68325961973,0
7754350,870.0,UK,nan,90.0,5.0,43082.692137588754,1.0,nan,1,14693.94413150365,1
2260386,898.0,ger,nan,23.0,5.0,195314.27855456175,1.0,yes,false,155050.4193979172,0
4054390,325.0,ger,nan,30.0,2.0,26997.638678043306,4.0,nan,nan,194153.3497198524,0
8019431,366.0,Spain,M,35.0,3.0,171281.07792749087,,0,0,24293.80454457858,1
4379569,706.0,nan,male,70.0,5.0,120416.45585319663,1.0,no,true,179976.03236316185,0
3900603,850.0,UK,male,76.0,10.0,142346.577955509,2.0,2,nan,120317.0124089691,0
9611474,407.0,UK,male,83.0,5.0,202500.00859341188,2.0,nan,false,104212.06422397547,0
2646711,372.0,FR,nan,50.0,0.0,18035.229402909692,4.0,yes,false,119934.49786558971,1
6587774,876.0,ger###,fem,57.0,9.0,222979.80748620082,1.0,nan,1,86228.62211285414,0
7319707,560.0,nan,F,47.0,7.0,146159.37512123887,1.0,2,0,179976.03236316185,0
8967801,666.0,Germany,Female,55.0,8.0,222115.92300538043,,no,true,79011.6948565446,0
2423286,535.0,ger,M,68.0,1.0,121183.73965125528,1.0,1,0,191901.5464765939,0
4695961,664.0,ger,Female,63.0,3.0,179507.93054330946,4.0,nan,true,177168.2525497127,0
9217316,584.0,UK,F,36.0,10.0,227697.72336868383,1.0,yes,-1,132360.5305051289,0
4177945,676.0,Spain,nan,68.0,5.0,87619.05120068933,1.0,0,0,87742.38780676194,0
8348340,674.0,ger,Female,87.0,1.0,54791.08711505093,2.0,1,-1,37549.42164597474,0
1183062,374.0,Germany,nan,78.0,10.0,37991.84734190078,4.0,nan,true,148003.67064337782,0
3841992,307.0,FR,Female,21.0,6.0,129048.05442091583,3.0,0,false,20094.980524845876,0
5294539,494.0,France,fem,73.0,5.0,209607.74215561998,4.0,no,-1,195246.62786097106,0
7095929,588.0,Spain,male,20.0,7.0,213769.1964880152,4.0,0,true,20094.980524845876,0
5944505,359.0,Germany,fem,27.0,6.0,133316.50589809543,3.0,2,true,166369.90123995277,1
1803328,687.0,Spain,fem,35.0,9.0,119623.26165723072,3.0,no,-1,14280.413852882426,0
5062958,861.0,nan,nan,43.0,0.0,191527.9585376706,2.0,1,nan,172908.9974748583,0
2043233,862.0,FR,Female,45.0,9.0,170835.9963747274,,2,0,137757.62501541828,0
7468703,306.0,ger,Female,34.0,9.0,111357.88550893846,4.0,nan,nan,93511.98603251393,1
1529525,667.0,nan,fem,53.0,4.0,45841.16819339748,4.0,2,false,158612.50192632328,0
1176615,343.0,ger,Female,77.0,5.0,132138.1279016257,4.0,no,true,194625.6592456111,0
5381932,642.0,UK,fem,63.0,6.0,199727.54583502334,4.0,0,0,164878.99311049713,1
7665088,673.0,Germany,Male,36.0,3.0,210069.19964067763,2.0,nan,true,176418.05748775124,1
8474447,325.0,FR,fem,86.0,8.0,172242.19234816526,4.0,0,true,70809.49441824888,0
5601020,491.0,France,M,65.0,0.0,194926.24927492856,3.0,1,true,62492.36538680682,0
4699391,655.0,France,M,31.0,2.0,241091.04987841423,3.0,no,0,125181.15880983116,0
9929860,360.0,ger,Female,34.0,9.0,61843.53798060771,1.0,1,1,21898.55413183707,0
8006454,360.0,nan,fem,54.0,1.0,7033.85312060395,2.0,yes,false,35478.16751201784,0
4612610,720.0,UK,fem,38.0,1.0,198340.32063967222,1.0,no,false,51442.98709726957,0
8031883,849.0,FR,male,76.0,0.0,115697.29961229178,4.0,yes,1,113670.89867523132,0
3164367,678.0,FR###,nan,82.0,2.0,163176.2152279361,2.0,1,true,145343.33840039416,0
1144356,575.0,Germany,male,42.0,9.0,80932.93576422092,2.0,yes,1,45279.94819259408,0
9744220,729.0,nan,male,80.0,4.0,52904.260593363506,,yes,nan,70530.24380929966,1
9398043,413.0,France,fem,74.0,5.0,156053.47305535502,,2,-1,147233.6005116061,0
2748014,419.0,Germany,fem,19.0,7.0,22458.719656088753,1.0,2,-1,16773.372715166617,0
8156720,823.0,Spain,M,46.0,3.0,146197.33452147647,1.0,1,0,47486.59994981903,0
3288627,714.0,FR,F,35.0,0.0,138981.69914775362,3.0,1,0,153243.52039920693,1
7517963,461.0,France,Female,26.0,,28272.323603935307,3.0,0,-1,62492.36538680682,1
7597519,635.0,Germany,M,62.0,8.0,100054.22287453861,3.0,nan,nan,56897.67723965564,0
1764121,677.0,ger###,male,35.0,2.0,26646.35153388331,2.0,yes,nan,79011.6948565446,1
8068121,622.0,Spain,M,74.0,7.0,120782.79855919443,4.0,nan,1,148479.29799807977,0
4502630,471.0,Germany,M,22.0,3.0,14789.069161155938,1.0,0,nan,166467.36514520354,0
6698848,362.0,ger,M,67.0,10.0,94083.41830756253,3.0,0,0,82741.29700582562,1
2107677,399.0,France,male###,30.0,2.0,153291.33948490288,2.0,no,1,81062.36053592844,0
6738852,620.0,France,F,74.0,2.0,203126.33557134322,,0,0,156787.2932670276,0
1288790,364.0,Spain,Male,24.0,3.0,244981.5533950493,4.0,0,false,119426.70012893109,0
6084921,855.0,ger,Female,18.0,3.0,146159.37512123887,,yes,1,187516.6370806071,0
4693305,897.0,FR,Female,34.0,,157404.0400061843,,0,-1,97050.30046315075,0
5466271,756.0,UK,nan,73.0,6.0,112894.11339597502,4.0,yes,-1,67940.99453235901,0
5385536,877.0,UK,M,51.0,1.0,196458.01800848692,2.0,nan,nan,,0
2352695,751.0,France,F,82.0,7.0,21363.54973224358,,yes,0,22023.383686239067,0
2589228,557.0,nan,male,72.0,10.0,6498.25233581322,2.0,0,1,10210.524983788375,1
2100567,724.0,FR,Male,59.0,1.0,87732.27216002603,,yes,true,150159.71147851925,0
8706358,476.0,FR,Male,89.0,0.0,89191.95341133176,3.0,1,-1,147233.6005116061,0
1049115,578.0,UK,M,88.0,7.0,188978.21435114706,4.0,1,-1,83142.94208391292,1
1721747,642.0,Germany,M,24.0,3.0,249447.17819467967,1.0,yes,1,127535.06246648951,0
6392023,315.0,Germany,male,21.0,5.0,219686.9235575356,4.0,nan,1,80562.11853106298,0
6957515,594.0,France,nan,29.0,0.0,,,nan,0,156255.36043315966,0
7232753,500.0,FR,male,23.0,2.0,120643.39268854637,,1,nan,129936.72951139262,0
6246880,492.0,Germany,fem,37.0,6.0,24307.7045869641,3.0,no,nan,131613.70170615817,0
2404330,447.0,ger,male,53.0,6.0,162533.99425045965,3.0,nan,true,16302.306062965816,1
1251492,673.0,ger,M,61.0,10.0,43291.12684159672,4.0,2,-1,100619.46823346146,0
5035851,333.0,ger,F,68.0,7.0,245552.7043430755,1.0,1,1,82977.68325961973,0
1491072,667.0,ger,M,64.0,1.0,186120.31839076013,4.0,0,-1,96434.7839044755,0
2086880,327.0,FR,nan,78.0,6.0,205164.0230923287,1.0,1,true,44100.38123477369,1
3055723,519.0,ger,M,67.0,3.0,244221.39749926512,2.0,no,nan,82074.6572358606,0
3248988,351.0,FR,Male,20.0,5.0,15672.491052955622,,no,nan,108372.17805541084,0
3976242,651.0,UK,male,72.0,3.0,6572.118369899737,2.0,no,false,161599.92095696076,1
5580081,690.0,France,Female,50.0,8.0,90188.10425490011,4.0,nan,false,165199.58334913166,0
3648790,374.0,France,male,61.0,0.0,135667.24998528496,1.0,nan,true,94562.26303657293,0
4763024,792.0,ger###,fem,32.0,0.0,2878.6615974812635,1.0,1,1,20094.980524845876,0
5833177,820.0,ger,F,25.0,4.0,61123.15775804692,2.0,2,false,83737.59382711121,0
9272841,415.0,ger,F,32.0,4.0,84878.43952595323,3.0,0,1,46959.07950820714,1
4353597,578.0,France,male,47.0,10.0,182546.03316386338,3.0,2,0,97552.14086263457,0
9454561,473.0,Germany,male,29.0,7.0,227575.22727686615,2.0,nan,-1,158837.22628815178,0
3597480,593.0,France,M,21.0,6.0,9983.347918574054,3.0,nan,0,192009.94494665082,0
5197571,749.0,ger,Female,63.0,10.0,156835.10885533734,1.0,1,false,67940.99453235901,0
7374201,816.0,Germany,nan,55.0,2.0,6153.733994617105,4.0,2,false,70116.45989552706,0
7118900,319.0,Germany,M,34.0,7.0,4577.27407992542,3.0,yes,1,151696.95186042695,0
3922097,371.0,Spain,Male,36.0,3.0,118676.38390142818,1.0,0,false,97618.54931385454,0
1157164,334.0,UK,Male,18.0,2.0,108955.44214594233,4.0,yes,1,99045.84932485959,0
1531831,805.0,FR,F,56.0,1.0,61992.958684774945,1.0,yes,true,67694.82958558256,0
3989475,531.0,UK,F,46.0,8.0,190189.57468492794,,2,false,147609.60423758594,0
4369720,795.0,ger,Female,26.0,,248181.06072275602,4.0,yes,true,152876.5857827506,0
5711075,504.0,FR,F,80.0,6.0,144585.1982940952,,0,true,10172.949942040532,1
8122313,724.0,Spain,fem,58.0,4.0,175557.87235763643,3.0,yes,nan,75827.27488837496,0
7854500,342.0,FR,Male,69.0,8.0,50809.0549487859,3.0,1,-1,165444.01323028302,0
3640328,389.0,ger###,Female,69.0,2.0,197187.05145446036,1.0,0,nan,71472.8756108378,0
8326434,768.0,Spain,Male,56.0,5.0,119623.26165723072,2.0,1,1,67694.82958558256,1
6063778,765.0,FR###,male,32.0,7.0,18261.58298554223,1.0,1,true,124408.65257330671,1
4970001,752.0,France,male,64.0,8.0,233785.71452349125,,nan,-1,67940.99453235901,0
1070640,893.0,Germany,Female,77.0,3.0,45538.976055658844,4.0,no,false,175360.11098443237,0
5122263,631.0,UK,M,54.0,0.0,100425.9663047814,2.0,no,false,130488.86566077684,0
5594877,805.0,Spain,fem,60.0,7.0,80918.01389474176,1.0,1,true,13503.776020288406,0
2355531,768.0,France,nan,31.0,9.0,28272.323603935307,,nan,nan,176826.96243130474,0
1675510,319.0,ger,fem,77.0,2.0,47690.56024114013,,yes,false,90562.18564811518,0
4741196,526.0,Germany,nan,23.0,5.0,197400.73022253663,3.0,1,1,62861.1958559021,0
7990102,674.0,UK,F,46.0,3.0,94395.80020450783,1.0,1,false,133965.90074595105,0
3734296,428.0,Spain,nan,52.0,5.0,4576.299773043219,1.0,no,0,165199.58334913166,0
7706024,712.0,Germany,Female,27.0,,236425.44757374012,,2,false,100984.2714257245,0
1898320,369.0,nan,fem,86.0,2.0,195826.54299009123,1.0,2,true,197510.5575235042,1
6781565,702.0,nan,nan,45.0,6.0,17038.78891279306,3.0,nan,-1,102141.64683323214,0
3007635,860.0,Spain,F,22.0,1.0,180982.41150385016,2.0,nan,1,45279.94819259408,0
4264908,695.0,Spain,Male,67.0,4.0,4576.299773043219,,2,1,59352.43370877512,0
5260538,635.0,FR###,nan,54.0,2.0,151276.69056759807,3.0,1,-1,27332.20171048132,0
7486460,803.0,Germany,M,89.0,4.0,184430.56566786254,3.0,1,1,47486.59994981903,0
7197323,574.0,nan,F,38.0,2.0,234666.69766513238,4.0,yes,nan,135763.32440152348,0
4621581,311.0,UK,male,70.0,8.0,217412.8285393897,2.0,nan,true,187516.6370806071,0
5246238,301.0,nan,nan,56.0,7.0,205213.9328435117,3.0,no,true,194625.6592456111,0
6963135,522.0,Germany,male,23.0,1.0,237220.46218665552,4.0,nan,-1,140293.09671663583,0
9814131,473.0,nan###,Male,56.0,7.0,216566.8644188239,4.0,1,true,161742.3656295171,0
4599865,683.0,UK,Female,40.0,7.0,83498.26437954353,1.0,0,0,24293.80454457858,0
6382287,900.0,France###,F,57.0,9.0,51696.54777978674,3.0,nan,true,105780.90833360152,0
8990340,539.0,nan,nan,67.0,2.0,160395.11993192352,,0,1,170785.08916225252,0
2039458,845.0,nan,nan,55.0,9.0,79449.89876920867,1.0,no,-1,24606.788680701735,0
4772811,312.0,ger,Male,59.0,4.0,211332.2290928075,2.0,0,nan,44229.08521114003,1
3317336,493.0,France,nan,85.0,1.0,176157.1536788816,,0,0,108372.17805541084,0
3763642,695.0,FR,male###,75.0,9.0,150339.7445479968,,no,true,33104.91850937925,1
8689684,729.0,Spain,nan,41.0,5.0,57208.23639544334,4.0,nan,0,75475.01644615209,0
4788340,604.0,UK,nan,41.0,1.0,118034.48505352174,3.0,1,false,65655.00336727439,0
1197775,632.0,nan,male###,89.0,3.0,214525.184681091,4.0,1,false,38772.0152038543,0
3386488,708.0,UK,male,40.0,2.0,236504.23345480967,4.0,yes,0,10556.364097392605,1
1787494,301.0,FR,M,78.0,0.0,222115.92300538043,3.0,1,false,53538.53777855221,0
6851244,850.0,FR,M,59.0,7.0,6572.118369899737,3.0,0,false,81062.36053592844,1
6332660,750.0,France,male,75.0,7.0,94395.80020450783,3.0,0,false,100619.46823346146,0
7837433,793.0,UK,fem,70.0,0.0,210903.18389759972,4.0,yes,nan,152088.5303979856,0
6083769,715.0,Spain,Female,42.0,,10268.040381745197,3.0,no,nan,35593.198233700095,0
1533636,689.0,ger,M,70.0,5.0,230122.976975068,3.0,0,-1,122326.88738406193,0
5232406,671.0,FR,F###,77.0,,175814.92377832046,,1,-1,175255.55537954578,0
3276360,350.0,ger###,M,60.0,0.0,89191.95341133176,4.0,1,false,71235.55513383436,1
5408249,674.0,Spain,F,25.0,8.0,180296.4128631929,3.0,1,1,38922.69489036749,0
5426219,693.0,Spain###,M,58.0,0.0,83073.1954717852,4.0,0,false,136666.1049455042,1
9914438,440.0,France,male,45.0,2.0,14376.480942221076,2.0,2,false,192009.94494665082,0
2332397,384.0,UK,nan,74.0,8.0,234000.13832655037,1.0,0,false,70530.24380929966,0
8517836,762.0,Germany,F,79.0,0.0,147351.23370313787,,0,1,35764.97795786391,0
7646705,344.0,UK,nan,65.0,1.0,202500.00859341188,,2,1,114140.8795774712,0
6462810,536.0,nan,nan,27.0,3.0,199727.54583502334,4.0,2,nan,104212.06422397547,0
9905921,308.0,France,Female,70.0,6.0,131050.67393888673,3.0,1,false,63881.401574688985,0
7903836,871.0,UK,M,46.0,7.0,6322.804141897953,4.0,1,true,175360.11098443237,0
7243669,828.0,ger,M,82.0,0.0,183539.675464871,1.0,1,nan,14280.413852882426,0
2286643,896.0,UK,male,81.0,0.0,32206.198593229125,,0,0,135763.32440152348,1
9315390,476.0,France,F###,74.0,4.0,180296.4128631929,,nan,-1,67940.99453235901,1
7200646,304.0,Spain,fem,73.0,7.0,87732.27216002603,1.0,no,0,156255.36043315966,0
7983896,605.0,FR,male,53.0,0.0,127946.38734701503,4.0,nan,-1,82074.6572358606,1
9783148,846.0,nan,nan,70.0,2.0,224735.2312082003,,yes,nan,22123.545168913857,1
6409861,625.0,nan,F,89.0,5.0,234540.1153812659,3.0,no,0,197083.08901895044,0
5939003,654.0,Germany,M,85.0,0.0,209072.3460275437,4.0,2,nan,50618.73344292312,0
7311326,693.0,Spain,M,40.0,2.0,232696.7476410143,3.0,0,1,103043.14258819327,0
6146386,598.0,nan,M,79.0,,231972.1120736385,2.0,nan,false,11692.727938449756,0
9415398,824.0,nan,M,67.0,0.0,86862.03135090548,1.0,0,-1,21259.872472857067,0
1448345,583.0,FR,Male,31.0,3.0,205395.81865245377,,yes,false,181363.0891814627,0
8827494,628.0,ger,M,63.0,8.0,97219.69054195828,1.0,no,false,46959.07950820714,0
4685501,348.0,ger,M,89.0,4.0,142346.577955509,1.0,2,nan,24734.482106019885,0
2879490,676.0,ger,fem,62.0,2.0,91436.37361852394,3.0,yes,1,141224.74826655202,0
5984445,898.0,France,fem,46.0,9.0,133617.8543522443,,0,-1,51442.98709726957,0
7939705,836.0,ger,F,36.0,6.0,70174.07578924714,2.0,yes,true,129056.91210748377,0
8002587,442.0,ger,nan,73.0,5.0,7573.339296651133,1.0,1,1,126742.49871527708,0
7742471,358.0,France,M,65.0,10.0,122402.9411506623,3.0,no,false,84293.64833864273,0
2454908,373.0,FR,M,72.0,8.0,102016.36312618174,3.0,2,nan,129151.25849967843,0
4319144,301.0,Spain,F,72.0,3.0,93959.00282980979,,1,-1,30517.162676845324,0
9693670,873.0,nan,nan,41.0,3.0,28253.282847445244,4.0,no,1,41452.61486270198,0
6806466,746.0,Germany,M,25.0,8.0,70174.07578924714,4.0,1,1,12691.160847057195,0
6744588,573.0,nan,M,38.0,1.0,1797.6158162864854,2.0,yes,true,184957.74575389625,1
6304509,828.0,ger,male,53.0,9.0,26682.194628546124,3.0,2,0,15422.145815372513,0
8668216,890.0,ger,Male,44.0,1.0,218194.38880134502,4.0,nan,-1,70116.45989552706,1
5949499,513.0,UK,F,30.0,8.0,4755.708288858685,1.0,yes,-1,61431.69122902164,0
3387312,783.0,nan,male,46.0,6.0,25755.25400442466,2.0,yes,-1,83888.3385516852,0
4693976,627.0,nan,fem,55.0,4.0,142819.92607638368,1.0,no,-1,72025.97576602496,0
7062903,553.0,UK,nan,73.0,4.0,70174.07578924714,4.0,2,0,147083.6862292023,0
5408224,685.0,ger,Female,21.0,8.0,195050.6379773668,3.0,2,1,28379.710649876964,1
5035493,424.0,France,Female###,28.0,9.0,182711.62088409034,4.0,yes,1,89194.0734351861,0
6703737,882.0,France###,fem,51.0,4.0,153833.89383664922,2.0,2,nan,65655.00336727439,0
2871403,848.0,France,Male,57.0,8.0,248181.06072275602,2.0,0,0,30099.38452853665,0
6747372,622.0,Germany,nan,79.0,7.0,243416.26501423176,1.0,2,1,135647.58676712273,0
5848287,502.0,Spain,nan,58.0,5.0,243371.22795520336,1.0,yes,0,179451.88399786575,0
6658796,470.0,ger,Female,81.0,4.0,121516.01037850043,2.0,0,0,93124.20294715927,0
1821052,515.0,FR,Male,81.0,4.0,170588.55664023373,1.0,0,1,20708.214377502365,1
3225300,543.0,nan,Female,59.0,4.0,231091.10289335749,,no,nan,117101.94516332707,0
2855567,634.0,nan,Female,76.0,0.0,245267.5752090621,2.0,yes,1,190927.7633347805,0
2534837,596.0,ger###,nan,36.0,10.0,207661.01811536332,1.0,2,0,62492.36538680682,0
4338442,480.0,ger,male,79.0,4.0,146197.33452147647,4.0,nan,true,142808.52146885885,0
5926203,632.0,ger,nan,40.0,2.0,193464.34295793046,3.0,0,false,93275.95207817171,0
1423570,809.0,nan,Female,88.0,5.0,50809.0549487859,,yes,-1,49355.667262391384,0
3373139,681.0,UK,nan,51.0,8.0,173256.93620755637,,no,0,134219.6928950102,0
6221816,497.0,ger,fem,57.0,,174787.85691806665,3.0,1,1,42919.5210185131,0
3114792,630.0,nan,Male,32.0,2.0,80932.93576422092,3.0,1,nan,173716.53719589164,0
9441136,463.0,Spain,M,22.0,0.0,213058.60839692704,4.0,2,0,16174.984010934866,0
2873421,540.0,FR,nan,36.0,7.0,200114.0195391162,3.0,1,1,157418.60147395695,0
7550670,525.0,France,nan,72.0,,217516.33843437748,,0,0,104328.79052811996,0
7081950,854.0,UK,M,24.0,8.0,247688.53597643322,4.0,nan,1,114622.50315887747,0
7925877,749.0,FR,M,22.0,9.0,34269.5418745802,3.0,0,true,41303.60206882843,0
6967106,494.0,ger,Male###,24.0,3.0,94083.41830756253,4.0,yes,nan,59986.16956114791,0
6118922,502.0,FR,Male,78.0,9.0,235440.3608100405,4.0,2,false,95740.25558679797,0
8177545,756.0,ger###,M,30.0,4.0,77230.20369728029,1.0,nan,1,189865.64534136257,1
6122783,555.0,FR,fem,19.0,2.0,120416.45585319663,3.0,yes,nan,92373.03520339767,0
6528983,827.0,Germany,Female,18.0,7.0,230247.06235236008,1.0,nan,true,81132.78622134104,0
1160775,570.0,FR,M,38.0,2.0,165311.37378527844,,yes,false,43358.16043385015,0
8349369,307.0,France,F,86.0,3.0,175814.92377832046,4.0,2,1,166467.36514520354,1
3667867,499.0,France###,nan,87.0,9.0,173661.8121667767,,nan,-1,104212.06422397547,0
7655623,357.0,UK,Male,22.0,,481.04422076608586,4.0,nan,0,192848.8468967283,0
8686841,691.0,FR,F,66.0,6.0,80918.01389474176,3.0,yes,0,72544.0342478425,0
7978737,417.0,nan,F,60.0,1.0,117151.03573814295,2.0,nan,0,132360.5305051289,0
2344027,851.0,nan,Male,24.0,0.0,35550.47981059545,3.0,1,1,59952.175509907865,0
5166500,697.0,nan###,nan###,40.0,3.0,215110.78375842338,4.0,no,-1,81132.78622134104,0
8467048,629.0,FR,M,43.0,7.0,832.3396640414483,2.0,yes,-1,10210.524983788375,0
8884479,565.0,nan,fem,69.0,0.0,120253.84135468953,2.0,nan,-1,46190.40866980957,0
1497562,818.0,Spain,male,67.0,9.0,219602.59653135404,3.0,0,nan,149890.33938061335,0
5578238,778.0,FR,F,44.0,2.0,203030.57603334618,,0,false,176826.96243130474,1
5037776,432.0,France,M,75.0,3.0,19586.568106788993,3.0,1,nan,103103.74019212925,1
5010912,653.0,UK,male,85.0,3.0,84026.58184390664,4.0,yes,1,10556.364097392605,0
5511732,882.0,nan,nan,89.0,2.0,87241.7973911993,,yes,true,129056.91210748377,0
